"DateTime","Embodied cognition[en]","Cognitive science[en]","Cognition[en]"
"2013-05-27 00:00:00",253,847,2720
"2013-05-28 00:00:00",321,984,3315
"2013-05-29 00:00:00",322,920,3393
"2013-05-30 00:00:00",355,916,3299
"2013-05-31 00:00:00",294,794,2779
"2013-06-01 00:00:00",195,614,2069
"2013-06-02 00:00:00",199,629,2466
"2013-06-03 00:00:00",332,907,3146
"2013-06-04 00:00:00",326,821,3305
"2013-06-05 00:00:00",344,820,3418
"2013-06-06 00:00:00",300,838,3218
"2013-06-07 00:00:00",269,748,2872
"2013-06-08 00:00:00",180,709,2001
"2013-06-09 00:00:00",240,751,2289
"2013-06-10 00:00:00",267,917,3115
"2013-06-11 00:00:00",362,958,3353
"2013-06-12 00:00:00",306,949,3652
"2013-06-13 00:00:00",299,806,3452
"2013-06-14 00:00:00",242,794,2706
"2013-06-15 00:00:00",179,649,2143
"2013-06-16 00:00:00",190,691,2496
"2013-06-17 00:00:00",262,936,3205
"2013-06-18 00:00:00",295,870,3431
"2013-06-19 00:00:00",248,881,3293
"2013-06-20 00:00:00",243,830,3094
"2013-06-21 00:00:00",201,735,2690
"2013-06-22 00:00:00",207,685,2192
"2013-06-23 00:00:00",207,727,2402
"2013-06-24 00:00:00",283,927,3119
"2013-06-25 00:00:00",240,833,3225
"2013-06-26 00:00:00",235,832,3268
"2013-06-27 00:00:00",276,887,2941
"2013-06-28 00:00:00",205,758,3474
"2013-06-29 00:00:00",181,650,1864
"2013-06-30 00:00:00",198,748,2135
"2013-07-01 00:00:00",241,807,2886
"2013-07-02 00:00:00",250,821,2741
"2013-07-03 00:00:00",252,856,2758
"2013-07-04 00:00:00",194,728,2373
"2013-07-05 00:00:00",190,659,2196
"2013-07-06 00:00:00",157,643,1814
"2013-07-07 00:00:00",180,708,2056
"2013-07-08 00:00:00",211,772,2885
"2013-07-09 00:00:00",294,980,2876
"2013-07-10 00:00:00",241,784,2943
"2013-07-11 00:00:00",212,904,2733
"2013-07-12 00:00:00",180,790,2281
"2013-07-13 00:00:00",201,640,1803
"2013-07-14 00:00:00",176,664,2015
"2013-07-15 00:00:00",229,827,2846
"2013-07-16 00:00:00",267,901,2751
"2013-07-17 00:00:00",210,853,2687
"2013-07-18 00:00:00",266,870,2839
"2013-07-19 00:00:00",225,724,2270
"2013-07-20 00:00:00",171,540,1802
"2013-07-21 00:00:00",158,703,2025
"2013-07-22 00:00:00",244,916,2776
"2013-07-23 00:00:00",165,663,2047
"2013-07-24 00:00:00",73,310,1042
"2013-07-25 00:00:00",200,664,2658
"2013-07-26 00:00:00",169,653,2158
"2013-07-27 00:00:00",133,540,1782
"2013-07-28 00:00:00",163,655,1995
"2013-07-29 00:00:00",568,857,2606
"2013-07-30 00:00:00",233,737,2562
"2013-07-31 00:00:00",209,697,2568
"2013-08-01 00:00:00",206,645,2397
"2013-08-02 00:00:00",135,683,2036
"2013-08-03 00:00:00",162,505,1631
"2013-08-04 00:00:00",164,512,1760
"2013-08-05 00:00:00",193,681,2275
"2013-08-06 00:00:00",233,667,2411
"2013-08-07 00:00:00",217,650,2626
"2013-08-08 00:00:00",238,648,2542
"2013-08-09 00:00:00",200,599,2006
"2013-08-10 00:00:00",138,558,1558
"2013-08-11 00:00:00",185,617,1854
"2013-08-12 00:00:00",195,688,2335
"2013-08-13 00:00:00",261,696,2390
"2013-08-14 00:00:00",185,703,2550
"2013-08-15 00:00:00",190,708,2235
"2013-08-16 00:00:00",189,722,2336
"2013-08-17 00:00:00",152,546,1705
"2013-08-18 00:00:00",165,554,1853
"2013-08-19 00:00:00",220,717,2448
"2013-08-20 00:00:00",185,673,2081
"2013-08-21 00:00:00",189,656,2254
"2013-08-22 00:00:00",186,720,2279
"2013-08-23 00:00:00",232,669,1890
"2013-08-24 00:00:00",194,591,1393
"2013-08-25 00:00:00",168,649,1766
"2013-08-26 00:00:00",223,758,2060
"2013-08-27 00:00:00",212,749,2428
"2013-08-28 00:00:00",262,841,2371
"2013-08-29 00:00:00",220,825,2245
"2013-08-30 00:00:00",201,722,2025
"2013-08-31 00:00:00",143,584,1661
"2013-09-01 00:00:00",160,597,1652
"2013-09-02 00:00:00",183,750,2154
"2013-09-03 00:00:00",223,884,2586
"2013-09-04 00:00:00",230,892,2694
"2013-09-05 00:00:00",207,828,2585
"2013-09-06 00:00:00",203,736,2247
"2013-09-07 00:00:00",181,629,1658
"2013-09-08 00:00:00",165,685,2062
"2013-09-09 00:00:00",214,810,2806
"2013-09-10 00:00:00",236,851,2671
"2013-09-11 00:00:00",259,913,3034
"2013-09-12 00:00:00",250,903,2813
"2013-09-13 00:00:00",227,849,2413
"2013-09-14 00:00:00",241,651,1769
"2013-09-15 00:00:00",182,719,2158
"2013-09-16 00:00:00",268,1074,2925
"2013-09-17 00:00:00",269,991,2857
"2013-09-18 00:00:00",259,969,2918
"2013-09-19 00:00:00",253,889,2793
"2013-09-20 00:00:00",230,765,2542
"2013-09-21 00:00:00",161,600,1858
"2013-09-22 00:00:00",231,773,2363
"2013-09-23 00:00:00",302,899,2772
"2013-09-24 00:00:00",301,867,2910
"2013-09-25 00:00:00",317,989,2889
"2013-09-26 00:00:00",251,914,3141
"2013-09-27 00:00:00",294,804,2436
"2013-09-28 00:00:00",672,699,1895
"2013-09-29 00:00:00",686,702,2252
"2013-09-30 00:00:00",723,782,2923
"2013-10-01 00:00:00",1016,874,3431
"2013-10-02 00:00:00",871,937,3441
"2013-10-03 00:00:00",356,844,3330
"2013-10-04 00:00:00",286,792,2689
"2013-10-05 00:00:00",227,647,2081
"2013-10-06 00:00:00",285,710,2417
"2013-10-07 00:00:00",382,983,3368
"2013-10-08 00:00:00",380,992,3493
"2013-10-09 00:00:00",312,940,3404
"2013-10-10 00:00:00",359,965,3355
"2013-10-11 00:00:00",302,781,2707
"2013-10-12 00:00:00",211,676,2004
"2013-10-13 00:00:00",271,839,2328
"2013-10-14 00:00:00",373,1028,3122
"2013-10-15 00:00:00",364,879,3228
"2013-10-16 00:00:00",373,842,3269
"2013-10-17 00:00:00",518,868,3245
"2013-10-18 00:00:00",248,876,2570
"2013-10-19 00:00:00",351,651,2107
"2013-10-20 00:00:00",313,731,2567
"2013-10-21 00:00:00",460,933,3909
"2013-10-22 00:00:00",469,1000,3724
"2013-10-23 00:00:00",365,917,3406
"2013-10-24 00:00:00",414,896,3131
"2013-10-25 00:00:00",342,735,2634
"2013-10-26 00:00:00",202,648,1834
"2013-10-27 00:00:00",227,659,2110
"2013-10-28 00:00:00",355,867,3040
"2013-10-29 00:00:00",367,926,3049
"2013-10-30 00:00:00",389,867,2960
"2013-10-31 00:00:00",354,926,2971
"2013-11-01 00:00:00",316,863,2293
"2013-11-02 00:00:00",220,627,2339
"2013-11-03 00:00:00",251,723,2145
"2013-11-04 00:00:00",344,936,2996
"2013-11-05 00:00:00",374,869,2981
"2013-11-06 00:00:00",362,891,3050
"2013-11-07 00:00:00",288,870,3078
"2013-11-08 00:00:00",281,877,2958
"2013-11-09 00:00:00",241,662,2013
"2013-11-10 00:00:00",284,900,2194
"2013-11-11 00:00:00",369,1199,3071
"2013-11-12 00:00:00",381,1027,3483
"2013-11-13 00:00:00",345,992,3631
"2013-11-14 00:00:00",410,1404,3398
"2013-11-15 00:00:00",378,1562,2823
"2013-11-16 00:00:00",281,1577,2237
"2013-11-17 00:00:00",293,1394,2507
"2013-11-18 00:00:00",491,1146,3431
"2013-11-19 00:00:00",346,1573,3369
"2013-11-20 00:00:00",320,962,3115
"2013-11-21 00:00:00",398,1052,3147
"2013-11-22 00:00:00",305,988,2702
"2013-11-23 00:00:00",226,813,1852
"2013-11-24 00:00:00",232,963,2160
"2013-11-25 00:00:00",325,1075,3032
"2013-11-26 00:00:00",332,1039,2991
"2013-11-27 00:00:00",292,897,2724
"2013-11-28 00:00:00",261,741,2318
"2013-11-29 00:00:00",285,680,2015
"2013-11-30 00:00:00",223,708,1979
"2013-12-01 00:00:00",278,927,2285
"2013-12-02 00:00:00",337,921,3140
"2013-12-03 00:00:00",365,938,3398
"2013-12-04 00:00:00",424,1320,3659
"2013-12-05 00:00:00",401,1220,3551
"2013-12-06 00:00:00",331,1161,3033
"2013-12-07 00:00:00",286,1259,2259
"2013-12-08 00:00:00",338,1193,2559
"2013-12-09 00:00:00",405,1554,3420
"2013-12-10 00:00:00",425,1660,3360
"2013-12-11 00:00:00",425,1672,3379
"2013-12-12 00:00:00",438,931,2621
"2013-12-13 00:00:00",266,706,2017
"2013-12-14 00:00:00",198,635,1509
"2013-12-15 00:00:00",253,664,1510
"2013-12-16 00:00:00",313,828,2006
"2013-12-17 00:00:00",321,709,2081
"2013-12-18 00:00:00",237,714,1874
"2013-12-19 00:00:00",254,739,1816
"2013-12-20 00:00:00",178,631,1483
"2013-12-21 00:00:00",131,526,1009
"2013-12-22 00:00:00",187,591,1056
"2013-12-23 00:00:00",145,636,1797
"2013-12-24 00:00:00",154,584,1029
"2013-12-25 00:00:00",127,549,1043
"2013-12-26 00:00:00",143,546,1000
"2013-12-27 00:00:00",162,608,1192
"2013-12-28 00:00:00",177,562,954
"2013-12-29 00:00:00",222,545,1002
"2013-12-30 00:00:00",210,684,1276
"2013-12-31 00:00:00",184,661,1129
"2014-01-01 00:00:00",162,693,1098
"2014-01-02 00:00:00",201,794,1369
"2014-01-03 00:00:00",211,769,1451
"2014-01-04 00:00:00",211,621,1268
"2014-01-05 00:00:00",32,111,246
"2014-01-06 00:00:00",120,294,650
"2014-01-07 00:00:00",298,776,2191
"2014-01-08 00:00:00",303,845,2227
"2014-01-09 00:00:00",265,878,2281
"2014-01-10 00:00:00",287,906,2094
"2014-01-11 00:00:00",224,672,1951
"2014-01-12 00:00:00",239,748,2030
"2014-01-13 00:00:00",289,866,2570
"2014-01-14 00:00:00",283,929,2688
"2014-01-15 00:00:00",350,902,2547
"2014-01-16 00:00:00",326,804,2668
"2014-01-17 00:00:00",248,781,2124
"2014-01-18 00:00:00",263,625,1664
"2014-01-19 00:00:00",313,783,1922
"2014-01-20 00:00:00",372,896,2486
"2014-01-21 00:00:00",328,931,2551
"2014-01-22 00:00:00",375,892,2719
"2014-01-23 00:00:00",311,940,2700
"2014-01-24 00:00:00",276,770,2244
"2014-01-25 00:00:00",223,601,1685
"2014-01-26 00:00:00",230,737,1841
"2014-01-27 00:00:00",366,851,2681
"2014-01-28 00:00:00",372,964,2540
"2014-01-29 00:00:00",290,900,2654
"2014-01-30 00:00:00",287,949,2593
"2014-01-31 00:00:00",306,801,2058
"2014-02-01 00:00:00",218,626,1622
"2014-02-02 00:00:00",250,780,1923
"2014-02-03 00:00:00",359,889,2481
"2014-02-04 00:00:00",339,991,2622
"2014-02-05 00:00:00",299,900,2626
"2014-02-06 00:00:00",337,865,2809
"2014-02-07 00:00:00",280,857,2367
"2014-02-08 00:00:00",225,617,1714
"2014-02-09 00:00:00",271,687,1951
"2014-02-10 00:00:00",366,886,2876
"2014-02-11 00:00:00",430,1123,3087
"2014-02-12 00:00:00",327,792,2748
"2014-02-13 00:00:00",318,861,2513
"2014-02-14 00:00:00",246,793,2211
"2014-02-15 00:00:00",285,618,1621
"2014-02-16 00:00:00",272,730,1962
"2014-02-17 00:00:00",428,855,2600
"2014-02-18 00:00:00",358,894,2684
"2014-02-19 00:00:00",326,837,2685
"2014-02-20 00:00:00",326,846,2781
"2014-02-21 00:00:00",278,750,2153
"2014-02-22 00:00:00",214,668,1738
"2014-02-23 00:00:00",250,740,2198
"2014-02-24 00:00:00",359,772,3101
"2014-02-25 00:00:00",333,836,2993
"2014-02-26 00:00:00",407,925,2833
"2014-02-27 00:00:00",328,895,2843
"2014-02-28 00:00:00",360,727,2260
"2014-03-01 00:00:00",242,544,1605
"2014-03-02 00:00:00",278,567,1868
"2014-03-03 00:00:00",364,909,2593
"2014-03-04 00:00:00",353,830,2890
"2014-03-05 00:00:00",341,896,2881
"2014-03-06 00:00:00",342,822,2900
"2014-03-07 00:00:00",305,734,2283
"2014-03-08 00:00:00",233,644,1626
"2014-03-09 00:00:00",256,660,1920
"2014-03-10 00:00:00",352,803,2761
"2014-03-11 00:00:00",369,898,2796
"2014-03-12 00:00:00",355,830,2789
"2014-03-13 00:00:00",326,805,2499
"2014-03-14 00:00:00",305,715,2201
"2014-03-15 00:00:00",242,609,1638
"2014-03-16 00:00:00",260,606,1866
"2014-03-17 00:00:00",352,791,2516
"2014-03-18 00:00:00",319,835,2922
"2014-03-19 00:00:00",327,957,2814
"2014-03-20 00:00:00",347,575,2635
"2014-03-21 00:00:00",355,740,2397
"2014-03-22 00:00:00",260,647,1851
"2014-03-23 00:00:00",325,615,1958
"2014-03-24 00:00:00",539,770,2849
"2014-03-25 00:00:00",464,861,2754
"2014-03-26 00:00:00",394,863,2912
"2014-03-27 00:00:00",370,843,2645
"2014-03-28 00:00:00",273,795,2157
"2014-03-29 00:00:00",251,692,1727
"2014-03-30 00:00:00",306,619,1846
"2014-03-31 00:00:00",469,806,2569
"2014-04-01 00:00:00",421,907,2573
"2014-04-02 00:00:00",430,874,2547
"2014-04-03 00:00:00",381,870,2453
"2014-04-04 00:00:00",348,706,2140
"2014-04-05 00:00:00",249,590,1528
"2014-04-06 00:00:00",264,693,1994
"2014-04-07 00:00:00",375,655,2627
"2014-04-08 00:00:00",399,781,2533
"2014-04-09 00:00:00",390,825,2578
"2014-04-10 00:00:00",373,792,2644
"2014-04-11 00:00:00",340,713,2090
"2014-04-12 00:00:00",252,589,1474
"2014-04-13 00:00:00",313,723,1710
"2014-04-14 00:00:00",349,800,2390
"2014-04-15 00:00:00",360,797,2417
"2014-04-16 00:00:00",378,872,2452
"2014-04-17 00:00:00",350,736,1989
"2014-04-18 00:00:00",296,605,1658
"2014-04-19 00:00:00",245,555,1403
"2014-04-20 00:00:00",227,622,1462
"2014-04-21 00:00:00",395,798,2302
"2014-04-22 00:00:00",393,798,2537
"2014-04-23 00:00:00",368,797,2432
"2014-04-24 00:00:00",416,869,2533
"2014-04-25 00:00:00",283,684,1908
"2014-04-26 00:00:00",267,575,1523
"2014-04-27 00:00:00",336,663,1797
"2014-04-28 00:00:00",496,956,2502
"2014-04-29 00:00:00",492,1020,2749
"2014-04-30 00:00:00",385,886,2287
"2014-05-01 00:00:00",403,870,2417
"2014-05-02 00:00:00",318,761,2234
"2014-05-03 00:00:00",274,675,1642
"2014-05-04 00:00:00",320,1010,1948
"2014-05-05 00:00:00",426,1309,2489
"2014-05-06 00:00:00",377,1053,2724
"2014-05-07 00:00:00",439,774,2490
"2014-05-08 00:00:00",335,765,2486
"2014-05-09 00:00:00",345,686,2030
"2014-05-10 00:00:00",284,514,1488
"2014-05-11 00:00:00",285,580,1555
"2014-05-12 00:00:00",356,780,2378
"2014-05-13 00:00:00",364,726,2604
"2014-05-14 00:00:00",340,709,2392
"2014-05-15 00:00:00",374,719,2164
"2014-05-16 00:00:00",263,649,1796
"2014-05-17 00:00:00",198,473,1313
"2014-05-18 00:00:00",276,630,1559
"2014-05-19 00:00:00",329,774,2046
"2014-05-20 00:00:00",330,827,2235
"2014-05-21 00:00:00",310,689,2157
"2014-05-22 00:00:00",315,785,1902
"2014-05-23 00:00:00",224,712,1628
"2014-05-24 00:00:00",213,552,1255
"2014-05-25 00:00:00",249,647,1405
"2014-05-26 00:00:00",288,662,1749
"2014-05-27 00:00:00",271,726,1999
"2014-05-28 00:00:00",288,675,1989
"2014-05-29 00:00:00",274,736,2048
"2014-05-30 00:00:00",229,699,1598
"2014-05-31 00:00:00",201,587,1260
"2014-06-01 00:00:00",211,547,1426
"2014-06-02 00:00:00",309,766,2089
"2014-06-03 00:00:00",268,744,2076
"2014-06-04 00:00:00",261,749,1969
"2014-06-05 00:00:00",249,723,1979
"2014-06-06 00:00:00",235,673,1649
"2014-06-07 00:00:00",179,527,1262
"2014-06-08 00:00:00",183,642,1326
"2014-06-09 00:00:00",248,814,1855
"2014-06-10 00:00:00",295,756,2107
"2014-06-11 00:00:00",243,740,2046
"2014-06-12 00:00:00",241,724,2031
"2014-06-13 00:00:00",227,643,1592
"2014-06-14 00:00:00",194,557,1171
"2014-06-15 00:00:00",196,628,1368
"2014-06-16 00:00:00",251,717,1839
"2014-06-17 00:00:00",296,764,1978
"2014-06-18 00:00:00",266,797,1988
"2014-06-19 00:00:00",258,653,1794
"2014-06-20 00:00:00",233,644,1599
"2014-06-21 00:00:00",198,578,1282
"2014-06-22 00:00:00",181,569,1353
"2014-06-23 00:00:00",226,745,1787
"2014-06-24 00:00:00",245,737,1953
"2014-06-25 00:00:00",279,711,1795
"2014-06-26 00:00:00",262,721,1563
"2014-06-27 00:00:00",216,651,1395
"2014-06-28 00:00:00",173,416,1071
"2014-06-29 00:00:00",202,577,1124
"2014-06-30 00:00:00",263,703,1431
"2014-07-01 00:00:00",242,673,1490
"2014-07-02 00:00:00",261,671,1535
"2014-07-03 00:00:00",247,691,1448
"2014-07-04 00:00:00",223,582,1229
"2014-07-05 00:00:00",185,446,917
"2014-07-06 00:00:00",158,469,1112
"2014-07-07 00:00:00",204,606,1465
"2014-07-08 00:00:00",249,685,1492
"2014-07-09 00:00:00",230,708,1521
"2014-07-10 00:00:00",209,739,1504
"2014-07-11 00:00:00",190,575,1774
"2014-07-12 00:00:00",163,493,1025
"2014-07-13 00:00:00",176,558,1131
"2014-07-14 00:00:00",228,666,1516
"2014-07-15 00:00:00",274,705,1446
"2014-07-16 00:00:00",263,685,1543
"2014-07-17 00:00:00",262,576,1429
"2014-07-18 00:00:00",179,557,1335
"2014-07-19 00:00:00",169,527,939
"2014-07-20 00:00:00",162,592,1086
"2014-07-21 00:00:00",224,663,1533
"2014-07-22 00:00:00",249,770,1607
"2014-07-23 00:00:00",238,727,1556
"2014-07-24 00:00:00",227,660,1419
"2014-07-25 00:00:00",236,582,1262
"2014-07-26 00:00:00",185,496,991
"2014-07-27 00:00:00",192,526,1144
"2014-07-28 00:00:00",505,660,1466
"2014-07-29 00:00:00",259,695,1713
"2014-07-30 00:00:00",230,688,1540
"2014-07-31 00:00:00",263,658,1453
"2014-08-01 00:00:00",216,598,1326
"2014-08-02 00:00:00",169,494,946
"2014-08-03 00:00:00",197,478,1132
"2014-08-04 00:00:00",213,572,1502
"2014-08-05 00:00:00",202,666,1461
"2014-08-06 00:00:00",204,613,1618
"2014-08-07 00:00:00",230,645,1654
"2014-08-08 00:00:00",196,538,1424
"2014-08-09 00:00:00",193,453,1143
"2014-08-10 00:00:00",210,497,1294
"2014-08-11 00:00:00",219,663,1672
"2014-08-12 00:00:00",249,699,1713
"2014-08-13 00:00:00",228,663,1689
"2014-08-14 00:00:00",223,634,1532
"2014-08-15 00:00:00",237,575,1378
"2014-08-16 00:00:00",194,493,1042
"2014-08-17 00:00:00",186,510,1187
"2014-08-18 00:00:00",266,752,1781
"2014-08-19 00:00:00",288,710,1720
"2014-08-20 00:00:00",239,759,1916
"2014-08-21 00:00:00",258,692,2017
"2014-08-22 00:00:00",249,615,1683
"2014-08-23 00:00:00",185,494,1306
"2014-08-24 00:00:00",226,594,1376
"2014-08-25 00:00:00",233,725,1877
"2014-08-26 00:00:00",235,751,1958
"2014-08-27 00:00:00",204,709,1745
"2014-08-28 00:00:00",210,635,1609
"2014-08-29 00:00:00",238,719,1547
"2014-08-30 00:00:00",207,577,1207
"2014-08-31 00:00:00",239,601,1354
"2014-09-01 00:00:00",298,761,1893
"2014-09-02 00:00:00",294,862,2199
"2014-09-03 00:00:00",290,810,2095
"2014-09-04 00:00:00",289,776,2188
"2014-09-05 00:00:00",252,700,1803
"2014-09-06 00:00:00",201,630,1314
"2014-09-07 00:00:00",234,693,1608
"2014-09-08 00:00:00",302,907,2115
"2014-09-09 00:00:00",314,904,2266
"2014-09-10 00:00:00",307,816,2287
"2014-09-11 00:00:00",311,869,2030
"2014-09-12 00:00:00",232,707,1819
"2014-09-13 00:00:00",182,537,1343
"2014-09-14 00:00:00",232,717,1562
"2014-09-15 00:00:00",300,848,2210
"2014-09-16 00:00:00",309,882,2268
"2014-09-17 00:00:00",338,956,2186
"2014-09-18 00:00:00",396,858,2089
"2014-09-19 00:00:00",301,746,1909
"2014-09-20 00:00:00",245,642,1284
"2014-09-21 00:00:00",245,785,1690
"2014-09-22 00:00:00",425,1064,2422
"2014-09-23 00:00:00",387,1279,2421
"2014-09-24 00:00:00",368,1326,2256
"2014-09-25 00:00:00",402,1667,2307
"2014-09-26 00:00:00",305,3254,1959
"2014-09-27 00:00:00",235,1002,1395
"2014-09-28 00:00:00",322,798,1767
"2014-09-29 00:00:00",385,857,2285
"2014-09-30 00:00:00",349,855,2355
"2014-10-01 00:00:00",311,752,2258
"2014-10-02 00:00:00",337,804,2252
"2014-10-03 00:00:00",262,634,1803
"2014-10-04 00:00:00",242,572,1333
"2014-10-05 00:00:00",278,572,1602
"2014-10-06 00:00:00",400,848,2412
"2014-10-07 00:00:00",420,910,2516
"2014-10-08 00:00:00",424,795,2535
"2014-10-09 00:00:00",473,859,2553
"2014-10-10 00:00:00",350,737,1977
"2014-10-11 00:00:00",224,595,1452
"2014-10-12 00:00:00",551,712,1752
"2014-10-13 00:00:00",446,839,2232
"2014-10-14 00:00:00",416,909,2364
"2014-10-15 00:00:00",377,855,2371
"2014-10-16 00:00:00",347,770,2087
"2014-10-17 00:00:00",367,815,1688
"2014-10-18 00:00:00",259,590,1201
"2014-10-19 00:00:00",275,612,1519
"2014-10-20 00:00:00",441,806,2111
"2014-10-21 00:00:00",380,915,2073
"2014-10-22 00:00:00",423,918,2076
"2014-10-23 00:00:00",410,865,1976
"2014-10-24 00:00:00",328,729,1682
"2014-10-25 00:00:00",259,702,1214
"2014-10-26 00:00:00",326,651,1445
"2014-10-27 00:00:00",382,894,2100
"2014-10-28 00:00:00",424,828,2162
"2014-10-29 00:00:00",391,836,2032
"2014-10-30 00:00:00",397,876,1923
"2014-10-31 00:00:00",308,694,1657
"2014-11-01 00:00:00",285,576,1153
"2014-11-02 00:00:00",275,724,1435
"2014-11-03 00:00:00",411,946,2128
"2014-11-04 00:00:00",383,895,2186
"2014-11-05 00:00:00",350,862,2208
"2014-11-06 00:00:00",358,783,2368
"2014-11-07 00:00:00",321,680,1742
"2014-11-08 00:00:00",234,563,1254
"2014-11-09 00:00:00",294,573,1486
"2014-11-10 00:00:00",395,840,2090
"2014-11-11 00:00:00",440,912,2183
"2014-11-12 00:00:00",486,809,2304
"2014-11-13 00:00:00",570,878,2092
"2014-11-14 00:00:00",509,908,2019
"2014-11-15 00:00:00",496,1155,1880
"2014-11-16 00:00:00",298,823,1724
"2014-11-17 00:00:00",360,862,2185
"2014-11-18 00:00:00",412,833,2114
"2014-11-19 00:00:00",425,786,2250
"2014-11-20 00:00:00",364,786,2088
"2014-11-21 00:00:00",280,616,1753
"2014-11-22 00:00:00",238,549,1255
"2014-11-23 00:00:00",309,712,1535
"2014-11-24 00:00:00",476,791,2212
"2014-11-25 00:00:00",392,851,2024
"2014-11-26 00:00:00",389,690,1860
"2014-11-27 00:00:00",315,661,1539
"2014-11-28 00:00:00",275,712,1507
"2014-11-29 00:00:00",259,659,1260
"2014-11-30 00:00:00",290,717,1668
"2014-12-01 00:00:00",421,843,2277
"2014-12-02 00:00:00",397,915,2251
"2014-12-03 00:00:00",469,884,2215
"2014-12-04 00:00:00",400,836,2099
"2014-12-05 00:00:00",311,745,1753
"2014-12-06 00:00:00",278,672,1316
"2014-12-07 00:00:00",317,714,1459
"2014-12-08 00:00:00",507,909,2204
"2014-12-09 00:00:00",468,815,2134
"2014-12-10 00:00:00",519,869,1926
"2014-12-11 00:00:00",499,840,2045
"2014-12-12 00:00:00",342,708,1710
"2014-12-13 00:00:00",293,671,1208
"2014-12-14 00:00:00",332,783,1335
"2014-12-15 00:00:00",385,862,1812
"2014-12-16 00:00:00",427,801,1791
"2014-12-17 00:00:00",341,668,1686
"2014-12-18 00:00:00",332,653,1460
"2014-12-19 00:00:00",280,596,1124
"2014-12-20 00:00:00",192,466,852
"2014-12-21 00:00:00",212,447,834
"2014-12-22 00:00:00",243,563,1198
"2014-12-23 00:00:00",236,592,1020
"2014-12-24 00:00:00",173,504,816
"2014-12-25 00:00:00",132,385,575
"2014-12-26 00:00:00",177,499,788
"2014-12-27 00:00:00",232,459,836
"2014-12-28 00:00:00",171,485,1022
"2014-12-29 00:00:00",227,22552,1151
"2014-12-30 00:00:00",236,20586,1089
"2014-12-31 00:00:00",162,490,846
"2015-01-01 00:00:00",161,404,725
"2015-01-02 00:00:00",234,498,983
"2015-01-03 00:00:00",240,2445,1094
"2015-01-04 00:00:00",256,4215,1155
"2015-01-05 00:00:00",304,715,1538
"2015-01-06 00:00:00",328,770,1693
"2015-01-07 00:00:00",389,731,1730
"2015-01-08 00:00:00",314,707,1725
"2015-01-09 00:00:00",294,660,1545
"2015-01-10 00:00:00",275,610,1223
"2015-01-11 00:00:00",270,610,1359
"2015-01-12 00:00:00",339,737,1803
"2015-01-13 00:00:00",425,757,1875
"2015-01-14 00:00:00",363,809,1843
"2015-01-15 00:00:00",321,747,1825
"2015-01-16 00:00:00",297,621,1618
"2015-01-17 00:00:00",214,507,1075
"2015-01-18 00:00:00",241,556,1375
"2015-01-19 00:00:00",331,713,1776
"2015-01-20 00:00:00",330,754,1938
"2015-01-21 00:00:00",323,752,1929
"2015-01-22 00:00:00",350,745,1956
"2015-01-23 00:00:00",324,682,1647
"2015-01-24 00:00:00",235,605,1149
"2015-01-25 00:00:00",302,675,1348
"2015-01-26 00:00:00",334,862,1972
"2015-01-27 00:00:00",366,917,2135
"2015-01-28 00:00:00",305,804,2102
"2015-01-29 00:00:00",357,767,1968
"2015-01-30 00:00:00",279,722,1725
"2015-01-31 00:00:00",284,636,1255
"2015-02-01 00:00:00",249,612,1365
"2015-02-02 00:00:00",437,749,2139
"2015-02-03 00:00:00",361,776,2173
"2015-02-04 00:00:00",347,722,2112
"2015-02-05 00:00:00",339,787,2474
"2015-02-06 00:00:00",321,701,2003
"2015-02-07 00:00:00",213,575,1201
"2015-02-08 00:00:00",270,669,1516
"2015-02-09 00:00:00",369,1009,2058
"2015-02-10 00:00:00",445,927,2140
"2015-02-11 00:00:00",390,805,2064
"2015-02-12 00:00:00",413,770,1950
"2015-02-13 00:00:00",358,720,1771
"2015-02-14 00:00:00",219,480,1179
"2015-02-15 00:00:00",275,573,1207
"2015-02-16 00:00:00",313,761,1802
"2015-02-17 00:00:00",518,693,1800
"2015-02-18 00:00:00",357,719,1955
"2015-02-19 00:00:00",426,728,1897
"2015-02-20 00:00:00",441,705,1586
"2015-02-21 00:00:00",209,544,1196
"2015-02-22 00:00:00",255,597,1352
"2015-02-23 00:00:00",394,778,2083
"2015-02-24 00:00:00",326,816,2149
"2015-02-25 00:00:00",381,804,2123
"2015-02-26 00:00:00",346,793,1935
"2015-02-27 00:00:00",299,748,1823
"2015-02-28 00:00:00",218,569,1247
"2015-03-01 00:00:00",246,711,1429
"2015-03-02 00:00:00",371,806,2196
"2015-03-03 00:00:00",405,870,2184
"2015-03-04 00:00:00",415,892,2101
"2015-03-05 00:00:00",357,768,2032
"2015-03-06 00:00:00",298,692,1696
"2015-03-07 00:00:00",246,545,1529
"2015-03-08 00:00:00",310,643,1760
"2015-03-09 00:00:00",361,721,2177
"2015-03-10 00:00:00",365,776,2137
"2015-03-11 00:00:00",350,848,2152
"2015-03-12 00:00:00",336,839,2344
"2015-03-13 00:00:00",320,650,1887
"2015-03-14 00:00:00",241,558,1391
"2015-03-15 00:00:00",301,675,1482
"2015-03-16 00:00:00",342,769,2131
"2015-03-17 00:00:00",330,752,2132
"2015-03-18 00:00:00",409,725,2082
"2015-03-19 00:00:00",362,687,1959
"2015-03-20 00:00:00",297,663,1788
